NoDossier;DateYMD;Idx;Operator;Band width;Avg value;Avg unit;
PM/EM/010;20191004;6;POST;"944,9 MHz-952,3 MHz";16,80;mV/m
PM/EM/010;20191004;7;TANGO;"952,5 MHz-959,9 MHz";44,48;mV/m
PM/EM/010;20191004;8;ORANGE;"1805,0 MHz-1830,0 MHz";57,14;mV/m
PM/EM/010;20191004;9;TANGO;"1830,0 MHz-1855,0 MHz";12,08;mV/m
PM/EM/010;20191004;10;POST;"1855,0 MHz-1880,0 MHz";28,74;mV/m
PM/EM/010;20191004;11;POST;"2110,3 MHz-2125,3 MHz";13,82;mV/m
PM/EM/010;20191004;12;ORANGE;"2125,3 MHz-2140,1 MHz";30,39;mV/m
PM/EM/010;20191004;13;TANGO;"2140,1 MHz-2154,9 MHz";10,23;mV/m
PM/EM/010;20191004;14;POST;"2620,0 MHz-2640,0 MHz";<18,19;mV/m
PM/EM/010;20191004;15;ORANGE;"2640,0 MHz-2660,0 MHz";<18,33;mV/m
PM/EM/010;20191004;16;TANGO;"2660,0 MHz-2680,0 MHz";<18,47;mV/m
PM/EM/010;20191004;;#Others;"-";<95,61;mV/m
PM/EM/010;20191004;;#Total;"-";235,6;mV/m
PM/EM/010;20190607;0;POST;"791,0 MHz-801,0 MHz";25,19;mV/m
PM/EM/010;20190607;1;TANGO;"801,0 MHz-811,0 MHz";50,29;mV/m
PM/EM/010;20190607;2;ORANGE;"811,0 MHz-821,0 MHz";37,83;mV/m
PM/EM/010;20190607;3;ORANGE;"925,1 MHz-934,9 MHz";53,54;mV/m
PM/EM/010;20190607;4;POST;"935,1 MHz-939,7 MHz";14,19;mV/m
PM/EM/010;20190607;5;TANGO;"940,1 MHz-944,7 MHz";31,53;mV/m
PM/EM/010;20190607;6;POST;"944,9 MHz-952,3 MHz";44,22;mV/m
PM/EM/010;20190607;7;TANGO;"952,5 MHz-959,9 MHz";33,94;mV/m
PM/EM/010;20190607;8;ORANGE;"1805,0 MHz-1830,0 MHz";24,38;mV/m
PM/EM/010;20190607;9;TANGO;"1830,0 MHz-1855,0 MHz";56,32;mV/m
PM/EM/010;20190607;10;POST;"1855,0 MHz-1880,0 MHz";19,78;mV/m
PM/EM/010;20190607;11;POST;"2110,3 MHz-2125,3 MHz";17,55;mV/m
PM/EM/010;20190607;12;ORANGE;"2125,3 MHz-2140,1 MHz";33,67;mV/m
PM/EM/010;20190607;13;TANGO;"2140,1 MHz-2154,9 MHz";12,41;mV/m
PM/EM/010;20190607;14;POST;"2620,0 MHz-2640,0 MHz";<16,89;mV/m
PM/EM/010;20190607;15;ORANGE;"2640,0 MHz-2660,0 MHz";<17,07;mV/m
PM/EM/010;20190607;16;TANGO;"2660,0 MHz-2680,0 MHz";24,15;mV/m
PM/EM/010;20190607;;#Others;"-";<92,62;mV/m
PM/EM/010;20190607;;#Total;"-";145,2;mV/m
PM/EM/011;20190607;0;POST;"791,0 MHz-801,0 MHz";49,56;mV/m
PM/EM/011;20190607;1;TANGO;"801,0 MHz-811,0 MHz";18,43;mV/m
PM/EM/011;20190607;2;ORANGE;"811,0 MHz-821,0 MHz";72,77;mV/m
PM/EM/011;20190607;3;ORANGE;"925,1 MHz-934,9 MHz";230,8;mV/m
PM/EM/011;20190607;4;POST;"935,1 MHz-939,7 MHz";16,15;mV/m
PM/EM/011;20190607;5;TANGO;"940,1 MHz-944,7 MHz";6,387;mV/m
PM/EM/011;20190607;6;POST;"944,9 MHz-952,3 MHz";53,89;mV/m
PM/EM/011;20190607;7;TANGO;"952,5 MHz-959,9 MHz";18,48;mV/m
